address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"26 Bassett Drive,STRATHFIELDSAYE VIC ss",600000,22 May 2024,private treaty,3,2,3.0,649.0,House
"4 Erowal Street,BEAUMARIS VIC ss",1775000,21 May 2024,private treaty,3,2,3.0,784.0,House
"254 Jones Road,SOMERVILLE VIC ss",640000,21 May 2024,private treaty,3,2,3.0,785.0,House
"1 Sandford Road,WANGARATTA VIC ss",470000,21 May 2024,private treaty,3,2,3.0,766.0,House
"54 Willora Crescent,CRANBOURNE WEST VIC ss",682000,20 May 2024,private treaty,3,2,3.0,612.0,House
"1184 Main Road,ELTHAM VIC ss",1300000,20 May 2024,private treaty,3,2,3.0,715.0,House
"118 Fernhill Road,MOUNT EVELYN VIC ss",930000,20 May 2024,private treaty,3,2,3.0,641.0,House
"6 Titus Court,RESERVOIR VIC ss",820000,20 May 2024,sold prior to auction,3,2,3.0,702.0,House
"33 Ocean Street,ROSEBUD VIC ss",750000,20 May 2024,private treaty,3,2,3.0,522.0,House
"20 High Street,TRARALGON VIC ss",595000,20 May 2024,private treaty,3,2,3.0,522.0,House
"2A Sittella Court,WERRIBEE VIC ss",542000,20 May 2024,private treaty,3,2,3.0,335.0,House
"5 Lindsay Street,BRIGHTON VIC ss",3762500,18 May 2024,auction,3,2,3.0,335.0,House
"11 Sutherland Street,BRUNSWICK VIC ss",1580000,18 May 2024,auction,3,2,3.0,335.0,House
"6 Cambridge Way,BUNDOORA VIC ss",885000,18 May 2024,auction,3,2,3.0,534.0,House
"21A Lithgow Street,GLEN IRIS VIC ss",1680000,18 May 2024,auction,3,2,3.0,402.0,House
"8 Wiseman Street,HAWTHORN EAST VIC ss",3100000,18 May 2024,auction,3,2,3.0,668.0,House
"12 Callander Road,NOBLE PARK VIC ss",811000,18 May 2024,private treaty,3,2,3.0,618.0,House
"65 Oakover Road,PRESTON VIC ss",1925000,18 May 2024,private treaty,3,2,3.0,488.0,House
"22-24 Island View Road,THE GURDIES VIC ss1,",797000,18 May 2024,private treaty,3,2,3.0,410.0,House
"74A Fraser Street,CLUNES VIC ss",685000,17 May 2024,private treaty,3,2,3.0,360.0,House
"8 Orford Street,MOONEE PONDS VIC ss",1161000,17 May 2024,sold prior to auction,3,2,3.0,544.0,House
"18 Elva Road,OCEAN GROVE VIC ss",900000,17 May 2024,private treaty,3,2,3.0,613.0,House
"406 Waterfall Gully Road,ROSEBUD VIC ss",920000,17 May 2024,private treaty,3,2,3.0,855.0,House
"5 Tobruk Crescent,WILLIAMSTOWN VIC ss",1830000,17 May 2024,private treaty,3,2,3.0,855.0,House
"80 Albert Avenue,BORONIA VIC ss",760000,16 May 2024,private treaty,3,2,3.0,790.0,House
"10 Desmond Street,MOE VIC ss",430000,16 May 2024,private treaty,3,2,3.0,695.0,House
"2 Caithness Close,SUNBURY VIC ss",700000,16 May 2024,private treaty,3,2,3.0,695.0,House
"60 Warburton Road,CANTERBURY VIC ss",1950000,15 May 2024,auction,3,2,3.0,695.0,House
"11 Beckington Crescent,HAMPTON PARK VIC ss",730000,15 May 2024,private treaty,3,2,3.0,561.0,House
"33 Forster Drive,NYORA VIC ss8,",845000,15 May 2024,private treaty,3,2,3.0,342.0,House
"26 Hickford Street,RESERVOIR VIC ss",887500,15 May 2024,auction,3,2,3.0,561.0,House
"44a Hamilton Street,BROADFORD VIC ss",445000,14 May 2024,private treaty,3,2,3.0,500.0,House
"11 Graves Street,ESSENDON VIC ss",2330000,14 May 2024,private treaty,3,2,3.0,858.0,House
"4 Browns Road,MONTROSE VIC ss9,",1435000,14 May 2024,private treaty,3,2,3.0,651.0,House
"57 Bona Street,TOOTGAROOK VIC ss",960000,13 May 2024,private treaty,3,2,3.0,767.0,House
"2/55 Fifth Avenue,ALTONA NORTH VIC ss",785000,12 May 2024,auction,3,2,3.0,202.0,Townhouse
"21 Cannes Grove,BEAUMARIS VIC ss",1780000,11 May 2024,auction,3,2,3.0,714.0,House
"1/13 Halley Avenue,CAMBERWELL VIC ss",1868000,11 May 2024,auction,3,2,3.0,714.0,Townhouse
"5 Jamieson Court,EPPING VIC ss",690000,11 May 2024,auction,3,2,3.0,532.0,House
"46 Littlewood Drive,FYANSFORD VIC ss",935000,11 May 2024,private treaty,3,2,3.0,387.0,House
"66 Belle Vue Avenue,HIGHTON VIC ss",820000,11 May 2024,auction,3,2,3.0,700.0,House
"26 Dalgan Street,OAKLEIGH SOUTH VIC ss",1315000,11 May 2024,auction,3,2,3.0,604.0,House
"12 Hosie Street,RICHMOND VIC ss",1830000,11 May 2024,auction,3,2,3.0,604.0,House
"23 Bayview Crescent,HOPPERS CROSSING VIC ss",600000,10 May 2024,private treaty,3,2,3.0,604.0,House
"9 Allenby Avenue,RESERVOIR VIC ss",890000,10 May 2024,private treaty,3,2,3.0,945.0,House
"475 Longwarry-Drouin Road,DROUIN VIC ss4,",865000,08 May 2024,private treaty,3,2,3.0,256.0,House
"225 Bulmans Road,HARKNESS VIC ss",495000,08 May 2024,private treaty,3,2,3.0,256.0,House
"47 Princes Highway,LUCKNOW VIC ss1,",452000,08 May 2024,private treaty,3,2,3.0,778.0,House
"4 Laanecoorie Drive,LYSTERFIELD VIC ss",990000,08 May 2024,private treaty,3,2,3.0,675.0,House
"4/62 Park Street,PASCOE VALE VIC ss",880000,08 May 2024,private treaty,3,2,3.0,167.0,Townhouse
"111 Courtenay Avenue,CRANBOURNE NORTH VIC ss",670000,06 May 2024,private treaty,3,2,3.0,596.0,House
"2 Kimba Avenue,FRANKSTON VIC ss",700000,06 May 2024,private treaty,3,2,3.0,538.0,House
"22 Flinders Street,RYE VIC ss",1690000,06 May 2024,private treaty,3,2,3.0,739.0,House
"38 Bayview Street,ALTONA VIC ss",1555000,17 Apr 2025,private treaty,3,2,4.0,797.0,House
"57 High Street South,ALTONA MEADOWS VIC ss",705800,17 Apr 2025,private treaty,3,2,4.0,797.0,House
"62 South Avenue,ALTONA MEADOWS VIC ss",878000,17 Apr 2025,private treaty,3,2,4.0,548.0,House
"34 Lemon Gum Parade,BUNDOORA VIC ss",746000,17 Apr 2025,private treaty,3,2,4.0,548.0,House
"11 Niblett Court,GROVEDALE VIC ss",700000,17 Apr 2025,private treaty,3,2,4.0,594.0,House
"3 Cypress Close,HASTINGS VIC ss",800000,17 Apr 2025,private treaty,3,2,4.0,846.0,House
"23 WONDERBOOM AVENUE,TARNEIT VIC ss",570000,15 Apr 2025,private treaty,3,2,4.0,275.0,House
"29 Earl Crescent,BANNOCKBURN VIC ss2,",835000,14 Apr 2025,private treaty,3,2,4.0,100.0,House
"11 Bowden Street,HOPPERS CROSSING VIC ss",736000,14 Apr 2025,auction,3,2,4.0,616.0,House
"1 Bowman Drive,MILL PARK VIC ss",651500,14 Apr 2025,auction,3,2,4.0,647.0,House
"21 Shrubby Walk,CROYDON SOUTH VIC ss",800000,12 Apr 2025,auction,3,2,4.0,552.0,House
"15 Henry Court,EPPING VIC ss",660000,12 Apr 2025,auction,3,2,4.0,540.0,House
"1 Lochaber Avenue,FRANKSTON VIC ss",845000,12 Apr 2025,auction,3,2,4.0,562.0,House
"4 Saxon Court,GREENSBOROUGH VIC ss",990000,12 Apr 2025,auction,3,2,4.0,410.0,House
"32 Lombard Street,ROXBURGH PARK VIC ss",612000,12 Apr 2025,auction,3,2,4.0,368.0,House
"11 Alvina Street,SUNSHINE NORTH VIC ss",800000,12 Apr 2025,auction,3,2,4.0,531.0,House
"18 Madera Drive,THOMASTOWN VIC ss",760000,12 Apr 2025,auction,3,2,4.0,554.0,House
"4 Endeavour Avenue,THOMASTOWN VIC ss",952000,12 Apr 2025,auction,3,2,4.0,561.0,House
"193 Gray Street,SWAN HILL VIC ss9,",860000,11 Apr 2025,private treaty,3,2,4.0,22.0,House
"1 Stagecoach Crescent,SYDENHAM VIC ss",840000,11 Apr 2025,private treaty,3,2,4.0,735.0,House
"40 High Street,AXEDALE VIC ss7,",865000,10 Apr 2025,private treaty,3,2,4.0,486.0,House
"56 Kempen Road,DOREEN VIC ss",720000,10 Apr 2025,private treaty,3,2,4.0,527.0,House
"19 Cascade Street,FRANKSTON VIC ss",745000,10 Apr 2025,sold prior to auction,3,2,4.0,897.0,House
"33 Caversham Terrace,LYNBROOK VIC ss",890000,10 Apr 2025,auction,3,2,4.0,897.0,House
"7 Rachael Drive,MOOROOLBARK VIC ss1,",835000,10 Apr 2025,private treaty,3,2,4.0,23.0,House
"2 Allawah Court,HOPPERS CROSSING VIC ss",600000,08 Apr 2025,auction,3,2,4.0,23.0,House
"23 Adriatic Court,NORLANE VIC ss",620000,08 Apr 2025,private treaty,3,2,4.0,510.0,House
"6 Tudor Court,HOPPERS CROSSING VIC ss",680000,07 Apr 2025,sold prior to auction,3,2,4.0,633.0,House
"4 Dundas Street,NEWSTEAD VIC ss1,",650000,07 Apr 2025,private treaty,3,2,4.0,378.0,House
"24 Lydia Avenue,CAMPBELLFIELD VIC ss",805000,05 Apr 2025,auction,3,2,4.0,660.0,House
"29 Sandfield Drive,CARRUM DOWNS VIC ss",836000,05 Apr 2025,auction,3,2,4.0,654.0,House
"4 Franklin Road,LALOR VIC ss",1162000,05 Apr 2025,auction,3,2,4.0,548.0,House
"11 Shetland Drive,WANTIRNA VIC ss",1005000,05 Apr 2025,auction,3,2,4.0,819.0,House
"2 Wedgewood Drive,ROSEBUD VIC ss1,",1050000,04 Apr 2025,private treaty,3,2,4.0,363.0,House
"24 Hairs Lane,BENALLA VIC ss4,",760000,02 Apr 2025,private treaty,3,2,4.0,443.0,House
"3 Peepbo Street,WANGARATTA VIC ss",740000,02 Apr 2025,private treaty,3,2,4.0,443.0,House
"106 Raisell Road,CRANBOURNE WEST VIC ss",690000,01 Apr 2025,private treaty,3,2,4.0,461.0,House
"23 Buckland Court,WEST WODONGA VIC ss",619000,31 Mar 2025,private treaty,3,2,4.0,718.0,House
"2 Atunga Court,CHELTENHAM VIC ss",1200000,29 Mar 2025,auction,3,2,4.0,613.0,House
"11 South Street,HADFIELD VIC ss",1013000,29 Mar 2025,auction,3,2,4.0,378.0,House
"16 Greenleaf Court,KEYSBOROUGH VIC ss",930000,29 Mar 2025,auction,3,2,4.0,530.0,House
"10 Hertford Place,LALOR VIC ss",710000,29 Mar 2025,auction,3,2,4.0,558.0,House
"7 Beauville Avenue,MURRUMBEENA VIC ss",1890000,29 Mar 2025,private treaty,3,2,4.0,557.0,House
"10 Northcote Street,SEAFORD VIC ss",870000,29 Mar 2025,auction,3,2,4.0,697.0,House
"16 Jerrold Street,FOOTSCRAY VIC ss",1042000,28 Mar 2025,private treaty,3,2,4.0,445.0,House
"29 Gleneagles Drive,SUNBURY VIC ss",605000,28 Mar 2025,private treaty,3,2,4.0,445.0,House
"85 Raisell Road,CRANBOURNE WEST VIC ss",728000,27 Mar 2025,private treaty,3,2,4.0,542.0,House
"22-36 Kilmore Road,HEATHCOTE VIC ss3.08ha",700000,27 Mar 2025,private treaty,3,2,4.0,542.0,House
"8 Mitchell Court,WARRAGUL VIC ss1,",600000,27 Mar 2025,private treaty,3,2,4.0,40.0,House
"1162 Norman Street,WENDOUREE VIC ss",485000,26 Mar 2025,private treaty,3,2,4.0,664.0,House
"62 Barrington Drive,PAKENHAM VIC ss",665000,25 Mar 2025,private treaty,3,2,4.0,785.0,House
"70 Stockdale Road,TRARALGON VIC ss",535000,25 Mar 2025,private treaty,3,2,4.0,939.0,House
"605 Grant Street,BALLARAT CENTRAL VIC ss1,",650000,24 Mar 2025,private treaty,3,2,4.0,63.0,House
"15 Porter Road,HEIDELBERG HEIGHTS VIC ss",975000,24 Mar 2025,sold prior to auction,3,2,4.0,390.0,House
"18 Shetland Ct,PAKENHAM VIC ss",675000,24 Mar 2025,private treaty,3,2,4.0,704.0,House
"20 Enterprize Avenue,CHELSEA HEIGHTS VIC ss",1045000,22 Mar 2025,auction,3,2,4.0,643.0,House
"585 Upper Heidelberg Road,HEIDELBERG HEIGHTS VIC ss",990000,22 Mar 2025,auction,3,2,4.0,766.0,House
"5 Rowena Road,MALVERN EAST VIC ss",1800000,22 Mar 2025,auction,3,2,4.0,664.0,House
"3 Emily Court,SPRINGVALE SOUTH VIC ss",823000,22 Mar 2025,auction,3,2,4.0,577.0,House
"236 Hawthorn Road,VERMONT SOUTH VIC ss",1375000,22 Mar 2025,auction,3,2,4.0,657.0,House
"43 Emerald Lake Road,EMERALD VIC ss2,",865000,21 Mar 2025,private treaty,3,2,4.0,34.0,House
"2/6 Yarana Street,FERNTREE GULLY VIC ss",771000,21 Mar 2025,private treaty,3,2,4.0,330.0,Townhouse
"7 Edith Way,PAKENHAM VIC ss",675000,21 Mar 2025,private treaty,3,2,4.0,402.0,House
"5 Kensal Walk,WYNDHAM VALE VIC ss",490000,21 Mar 2025,private treaty,3,2,4.0,402.0,House
"27 Dalpura Circuit,FRANKSTON VIC ss",752500,20 Mar 2025,private treaty,3,2,4.0,646.0,House
"317 National Park Road,KINGLAKE WEST VIC ss1,",710000,20 Mar 2025,private treaty,3,2,4.0,503.0,House
"32 Frontier Avenue,GREENVALE VIC ss",786500,19 Mar 2025,auction,3,2,4.0,483.0,House
"4 Howey Road,PAKENHAM VIC ss",640000,19 Mar 2025,private treaty,3,2,4.0,651.0,House
"70 Gardenia Road,THOMASTOWN VIC ss",880000,19 Mar 2025,sold prior to auction,3,2,4.0,807.0,House
"2 Cambridge Court,CALIFORNIA GULLY VIC ss",645000,18 Mar 2025,private treaty,3,2,4.0,738.0,House
"3 Ghan Link,DOREEN VIC ss",660000,18 Mar 2025,private treaty,3,2,4.0,400.0,House
"45 Turner Road,LANGWARRIN VIC ss",708000,18 Mar 2025,private treaty,3,2,4.0,668.0,House
"86 Macs Street,CRESWICK VIC ss1,",630000,17 Mar 2025,private treaty,3,2,4.0,10.0,House
"11 Carlina Court,MARSHALL VIC ss",660000,17 Mar 2025,private treaty,3,2,4.0,525.0,House
"40 Hunter Street,MONBULK VIC ss21,",1000000,17 Mar 2025,private treaty,3,2,4.0,700.0,House
"8 Danawa Drive,TORQUAY VIC ss",1150000,17 Mar 2025,private treaty,3,2,4.0,740.0,House
"5 Crow Street,BURWOOD EAST VIC ss",1265000,15 Mar 2025,auction,3,2,4.0,592.0,House
"5 Cameron Court,DROUIN VIC ss",670000,15 Mar 2025,private treaty,3,2,4.0,705.0,House
"66 William Street,FAWKNER VIC ss",1002000,15 Mar 2025,auction,3,2,4.0,680.0,House
"50 Bowen Street,HUGHESDALE VIC ss",1516000,15 Mar 2025,auction,3,2,4.0,360.0,House
"10 Elstree Ct,KEALBA VIC ss InspectionSat 15 Mar, 12:30pm",710000,15 Mar 2025,auction,3,2,4.0,750.0,House
"14 Deakin Avenue,LALOR VIC ss",802000,15 Mar 2025,auction,3,2,4.0,779.0,House
"16 Sherry Court,BANNOCKBURN VIC ss",655000,14 Mar 2025,private treaty,3,2,4.0,630.0,House
"6 Lockwood Street,BENTLEIGH VIC ss",1820000,14 Mar 2025,private treaty,3,2,4.0,680.0,House
"12 Parker Street,CASTLEMAINE VIC ss1,",680500,13 Mar 2025,private treaty,3,2,4.0,12.0,House
"3 ISAAC SMITH CRESCENT,ENDEAVOUR HILLS VIC ss",875000,13 Mar 2025,sold prior to auction,3,2,4.0,684.0,House
"87 Smith Street,GROVEDALE VIC ss",660000,13 Mar 2025,private treaty,3,2,4.0,684.0,House
"253 Warburton Highway,WANDIN NORTH VIC ss1,",735000,13 Mar 2025,private treaty,3,2,4.0,293.0,House
"143 Smythe Street,CORINELLA VIC ss1,",875100,12 Mar 2025,private treaty,3,2,4.0,12.0,House
"27 Dobell Place,MOOROOLBARK VIC ss",830000,12 Mar 2025,private treaty,3,2,4.0,901.0,House
"56 Oxford Way,NORTH WONTHAGGI VIC ss",560000,12 Mar 2025,private treaty,3,2,4.0,733.0,House
"6 Hunt Street,WODONGA VIC ss",540000,12 Mar 2025,private treaty,3,2,4.0,733.0,House
"7 Cooinda Drive,DELACOMBE VIC ss",530000,11 Mar 2025,private treaty,3,2,4.0,738.0,House
"146 Heatherhill Road,FRANKSTON VIC ss",835000,11 Mar 2025,private treaty,3,2,4.0,582.0,House
"229 Mt Pleasant Road,HIGHTON VIC ss",685000,11 Mar 2025,private treaty,3,2,4.0,858.0,House
"194 Mitchells Lane,SUNBURY VIC ss",626000,11 Mar 2025,private treaty,3,2,4.0,637.0,House
"29 Sterling Drive,KEILOR EAST VIC ss",930000,09 Mar 2025,private treaty,3,2,4.0,637.0,House
"1 Fox Court,DANDENONG VIC ss",726000,08 Mar 2025,auction,3,2,4.0,608.0,House
"177 - 179 Country Club Drive,CLIFTON SPRINGS VIC ss1,",830000,07 Mar 2025,private treaty,3,2,4.0,312.0,House
"88 Garden Street,PORTLAND VIC ss1,",545000,07 Mar 2025,private treaty,3,2,4.0,340.0,House
"90 Darcy Street,STAWELL VIC ss",454000,07 Mar 2025,private treaty,3,2,4.0,903.0,House
"36 Anderson Road,SUNBURY VIC ss",670000,07 Mar 2025,private treaty,3,2,4.0,628.0,House
"2 Breedon Street,TRARALGON VIC ss",635000,07 Mar 2025,private treaty,3,2,4.0,632.0,House
"11 White Avenue,BACCHUS MARSH VIC ss",650000,06 Mar 2025,private treaty,3,2,4.0,996.0,House
"35a Plover Street,COWES VIC ss",590000,06 Mar 2025,private treaty,3,2,4.0,689.0,House
"4 Fleur Court,DELACOMBE VIC ss",505000,06 Mar 2025,private treaty,3,2,4.0,998.0,House
"29 James Street,WHITTLESEA VIC ss",695000,06 Mar 2025,private treaty,3,2,4.0,714.0,House
"51 Allambie Street,LEOPOLD VIC ss",465000,05 Mar 2025,private treaty,3,2,4.0,622.0,House
"32 Hardy Street,MYRNIONG VIC ss1,",902000,05 Mar 2025,private treaty,3,2,4.0,963.0,House
"178 Sale Toongabbie Road,NAMBROK VIC ss8,",670000,05 Mar 2025,private treaty,3,2,4.0,63.0,House
"44 Danaher Avenue,WALLAN VIC ss",570000,05 Mar 2025,private treaty,3,2,4.0,650.0,House
"18 Mareeba Crescent,BAYSWATER VIC ss",830000,04 Mar 2025,private treaty,3,2,4.0,769.0,House
"29 May Street,MACLEOD VIC ss",990000,04 Mar 2025,sold prior to auction,3,2,4.0,397.0,House
"16 Larson Avenue,TARNEIT VIC ss",700000,04 Mar 2025,sold prior to auction,3,2,4.0,623.0,House
"9 Roxburgh Court,WARRNAMBOOL VIC ss",900000,04 Mar 2025,private treaty,3,2,4.0,623.0,House
"33 Williamson Road,GEMBROOK VIC ss2,",760000,03 Mar 2025,private treaty,3,2,4.0,192.0,House
"42 Grace Street,SPRINGVALE VIC ss",980000,03 Mar 2025,private treaty,3,2,4.0,650.0,House
"32 Acheron Avenue,TOOTGAROOK VIC ss",917500,03 Mar 2025,private treaty,3,2,4.0,650.0,House
"3 Damien Court,MILDURA VIC ss1,",790000,01 Mar 2025,private treaty,3,2,4.0,72.0,House
"89 Boronia Road,VERMONT VIC ss",1028000,01 Mar 2025,auction,3,2,4.0,868.0,House
"9 Royale Street,DELACOMBE VIC ss",595000,28 Feb 2025,private treaty,3,2,4.0,709.0,House
"22 Spring Road,JUNCTION VILLAGE VIC ss",660000,28 Feb 2025,private treaty,3,2,4.0,617.0,House
"1/4 Kerr Street,BEAUMARIS VIC ss",1300000,27 Feb 2025,private treaty,3,2,4.0,617.0,Townhouse
"27 View Crescent,BLACKWOOD VIC ss",590000,27 Feb 2025,private treaty,3,2,4.0,617.0,House
"51 Parish Lane,CORRYONG VIC ss2,",525000,27 Feb 2025,private treaty,3,2,4.0,788.0,House
"23 Railway Avenue,RINGWOOD EAST VIC ss",930000,27 Feb 2025,auction,3,2,4.0,707.0,House
"13 Breadalbane Avenue,CAIRNLEA VIC ss",775000,26 Feb 2025,private treaty,3,2,4.0,380.0,House
"57 Waverley Park Drive,CRANBOURNE NORTH VIC ss",778000,26 Feb 2025,private treaty,3,2,4.0,720.0,House
"2A Loughridge Court,GRANTVILLE VIC ss4,",965000,26 Feb 2025,private treaty,3,2,4.0,856.0,House
"9 Krystal Court,MOOROOLBARK VIC ss",968500,26 Feb 2025,private treaty,3,2,4.0,851.0,House
"1 Lily Drive,SYDENHAM VIC ss",717000,26 Feb 2025,auction,3,2,4.0,528.0,House
"11 Bungalook Street,MANOR LAKES VIC ss",535500,25 Feb 2025,auction,3,2,4.0,400.0,House
"19 Randell Court,MILL PARK VIC ss",700000,25 Feb 2025,sold prior to auction,3,2,4.0,531.0,House
"10 Troon Road,ROSEBUD VIC ss",840000,25 Feb 2025,private treaty,3,2,4.0,670.0,House
"12 Commerford Place,CHIRNSIDE PARK VIC ss",873000,24 Feb 2025,private treaty,3,2,4.0,449.0,House
"9 Turkeith Crescent,CROYDON NORTH VIC ss",815000,24 Feb 2025,sold prior to auction,3,2,4.0,864.0,House
"132 Rosedale Grove,FRANKSTON SOUTH VIC ss",791500,24 Feb 2025,auction,3,2,4.0,763.0,House
"21 Sidbury Avenue,WENDOUREE VIC ss1,",523000,24 Feb 2025,private treaty,3,2,4.0,6.0,House
"30 Evans Way,WERRIBEE VIC ss",787000,24 Feb 2025,auction,3,2,4.0,660.0,House
"17 Wynyard Crescent,BALWYN NORTH VIC ss",2455000,22 Feb 2025,auction,3,2,4.0,997.0,House
"7 Pearce Court,NIDDRIE VIC ss",1350000,22 Feb 2025,auction,3,2,4.0,722.0,House
"78 Spring Street,THOMASTOWN VIC ss",815000,22 Feb 2025,auction,3,2,4.0,535.0,House
"30 Bendoran Crescent,BUNDOORA VIC ss",848000,21 Feb 2025,private treaty,3,2,4.0,533.0,House
"14 Hancock Drive,FERNTREE GULLY VIC ss",1010000,21 Feb 2025,private treaty,3,2,4.0,640.0,House
"3 Musgrove Court,GREENSBOROUGH VIC ss",980000,21 Feb 2025,sold prior to auction,3,2,4.0,685.0,House
"94 Black Knight Way,KURUNJANG VIC ss",560000,21 Feb 2025,private treaty,3,2,4.0,558.0,House
"52 Walsingham Crescent,KURUNJANG VIC ss",483000,21 Feb 2025,private treaty,3,2,4.0,536.0,House
"12 Harding Grove,CARDIGAN VILLAGE VIC ss",410000,20 Feb 2025,private treaty,3,2,4.0,629.0,House
"3 Kossatz Terrace,DOREEN VIC ss",1063000,20 Feb 2025,private treaty,3,2,4.0,629.0,House
"2 Jason Place,MELTON WEST VIC ss",540000,20 Feb 2025,private treaty,3,2,4.0,758.0,House
"38 Arthur Street,PORTLAND VIC ss",529000,20 Feb 2025,private treaty,3,2,4.0,786.0,House
"13 Peppermint Walk,SOUTH MORANG VIC ss",880000,19 Feb 2025,private treaty,3,2,4.0,643.0,House
"5 King George Street,ST LEONARDS VIC ss",725000,18 Feb 2025,private treaty,3,2,4.0,544.0,House
"6 Brompton Place,ALFREDTON VIC ss",540000,17 Feb 2025,private treaty,3,2,4.0,695.0,House
"13 Strathaird Close,DIAMOND CREEK VIC ss",1025000,17 Feb 2025,private treaty,3,2,4.0,643.0,House
"41 Ralph Crescent,HAMPTON PARK VIC ss",666250,17 Feb 2025,auction,3,2,4.0,500.0,House
"73 Crusoe Road,KANGAROO FLAT VIC ss",650000,17 Feb 2025,private treaty,3,2,4.0,886.0,House
"8 Cedar Rose Terrace,BITTERN VIC ss6,",1400000,15 Feb 2025,private treaty,3,2,4.0,790.0,House
"12 Hardware Lane,DROMANA VIC ss",1850000,15 Feb 2025,private treaty,3,2,4.0,296.0,House
"67 Raphael Crescent,FRANKSTON VIC ss",945000,15 Feb 2025,auction,3,2,4.0,655.0,House
"3 Timbertop Road,SUNBURY VIC ss",683500,15 Feb 2025,auction,3,2,4.0,688.0,House
"6 Odonnell Street,VIEWBANK VIC ss",1137000,15 Feb 2025,auction,3,2,4.0,845.0,House
"3 Clonmel Court,WARRNAMBOOL VIC ss",638000,15 Feb 2025,auction,3,2,4.0,790.0,House
"60 Mt Napier Road,HAMILTON VIC ss",430000,14 Feb 2025,private treaty,3,2,4.0,994.0,House
"5 Pascoe Court,MOOROOLBARK VIC ss1,",1030000,14 Feb 2025,private treaty,3,2,4.0,0.0,House
"46 Chichester Drive,TAYLORS LAKES VIC ss",800000,14 Feb 2025,sold prior to auction,3,2,4.0,679.0,House
"200 Hudsons Road,SPOTSWOOD VIC ss",1450000,13 Feb 2025,private treaty,3,2,4.0,687.0,House
"23-25 Cubitt Street,GREAT WESTERN VIC ss1,",755000,12 Feb 2025,private treaty,3,2,4.0,795.0,House
"14 Torana Court,HOPPERS CROSSING VIC ss",597000,12 Feb 2025,private treaty,3,2,4.0,795.0,House
"13 Massimo Way,KORUMBURRA VIC ss",795000,12 Feb 2025,private treaty,3,2,4.0,756.0,House
"23 Whitehall Crescent,WERRIBEE VIC ss",601000,11 Feb 2025,private treaty,3,2,4.0,629.0,House
"1/134 Bailey Street,GROVEDALE VIC ss",525000,10 Feb 2025,private treaty,3,2,4.0,629.0,Townhouse
"8 Vivian Way,MOUNT MARTHA VIC ss",1190000,10 Feb 2025,private treaty,3,2,4.0,990.0,House
"8 Prentice Ave,RYE VIC ss1,",1050000,10 Feb 2025,private treaty,3,2,4.0,59.0,House
"3 Numbat Place,WARRAGUL VIC ss1,",1010000,10 Feb 2025,private treaty,3,2,4.0,460.0,House
"410 Fussell Street,CANADIAN VIC ss",567000,08 Feb 2025,auction,3,2,4.0,667.0,House
"60-62 Tunstall Road,DONVALE VIC ss",1740000,08 Feb 2025,auction,3,2,4.0,853.0,House
"2/6 Scotsburn Way,ENDEAVOUR HILLS VIC ss",785000,08 Feb 2025,private treaty,3,2,4.0,279.0,Townhouse
"3 Tynham Close,FERNTREE GULLY VIC ss",981000,08 Feb 2025,auction,3,2,4.0,726.0,House
"6 Boyd Court,SCORESBY VIC ss1,",1012000,08 Feb 2025,auction,3,2,4.0,13.0,House
"17 Peterson Street,SEAFORD VIC ss",802000,08 Feb 2025,private treaty,3,2,4.0,639.0,House
"13 Fenwick Fairway,BANNOCKBURN VIC ss",615000,07 Feb 2025,private treaty,3,2,4.0,468.0,House
"21 Conabere Court,BROADFORD VIC ss",562500,07 Feb 2025,private treaty,3,2,4.0,720.0,House
"1 Settlers Place,MAIDEN GULLY VIC ss4,",740000,07 Feb 2025,private treaty,3,2,4.0,40.0,House
"17 Woodlawn Boulevard,YARRAGON VIC ss",665000,07 Feb 2025,private treaty,3,2,4.0,747.0,House
"7 Grandview Road,BRIGHTON VIC ss",2700000,06 Feb 2025,private treaty,3,2,4.0,714.0,House
"1088 Bolinda - Darraweit Road,DARRAWEIT GUIM VIC ss41.44ha",1600000,06 Feb 2025,private treaty,3,2,4.0,714.0,House
"25 Mereweather Avenue,FRANKSTON VIC ss",1040000,06 Feb 2025,private treaty,3,2,4.0,886.0,House
"505 Cathcart Street,BUNINYONG VIC ss1,",698000,05 Feb 2025,private treaty,3,2,4.0,227.0,House
"5 Franklin Street,MARYBOROUGH VIC ss",580000,05 Feb 2025,private treaty,3,2,4.0,817.0,House
"5 Kathleen Court,BEACONSFIELD VIC ss",920000,04 Feb 2025,private treaty,3,2,4.0,666.0,House
"23 Edithvale Road,EDITHVALE VIC ss",1225000,04 Feb 2025,private treaty,3,2,4.0,697.0,House
"12 Lucerne Crescent,FRANKSTON VIC ss",750000,04 Feb 2025,private treaty,3,2,4.0,596.0,House
"1/126 South Valley Road,HIGHTON VIC ss",850000,04 Feb 2025,private treaty,3,2,4.0,596.0,House
"32 Howey Road,PAKENHAM VIC ss",691500,04 Feb 2025,private treaty,3,2,4.0,678.0,House
"5 Wireless Street,KANGAROO FLAT VIC ss1,",450000,03 Feb 2025,private treaty,3,2,4.0,277.0,House
"21 Todd Lane,ROMSEY VIC ss2,",675000,03 Feb 2025,private treaty,3,2,4.0,430.0,House
"22 Murray Street,RYE VIC ss",1000000,03 Feb 2025,private treaty,3,2,4.0,585.0,House
