address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"8 Rimmington Drive,SEBASTOPOL VIC ss",570000,24 Mar 2025,private treaty,3,2,2.0,701.0,House
"5 Bushlark Way,SOUTH MORANG VIC ss",762500,24 Mar 2025,auction,3,2,2.0,375.0,House
"59 Oakden Crescent,ST ALBANS VIC ss",585800,24 Mar 2025,auction,3,2,2.0,375.0,Townhouse
"28 Lorikeet Court,SUNSHINE NORTH VIC ss",701000,24 Mar 2025,private treaty,3,2,2.0,375.0,House
"25 Plymouth Close,SUNSHINE NORTH VIC ss",670000,24 Mar 2025,private treaty,3,2,2.0,596.0,House
"143 Marquands Road,TRUGANINA VIC ss",660000,24 Mar 2025,private treaty,3,2,2.0,400.0,House
"12 Parer Way,WANDANA HEIGHTS VIC ss",733500,24 Mar 2025,private treaty,3,2,2.0,400.0,House
"8 Witton Boulevard,WARRNAMBOOL VIC ss",585000,24 Mar 2025,private treaty,3,2,2.0,376.0,House
"4 Perease Road,WOLLERT VIC ss",728000,24 Mar 2025,auction,3,2,2.0,393.0,House
"8 Red Cap Drive,CRANBOURNE WEST VIC ss",760000,23 Mar 2025,private treaty,3,2,2.0,400.0,House
"13 French Street,CROYDON VIC ss",1550000,23 Mar 2025,private treaty,3,2,2.0,836.0,House
"312 Flaxen Hills Road,DOREEN VIC ss",700000,23 Mar 2025,private treaty,3,2,2.0,553.0,House
"1 Linton Court,ALFREDTON VIC ss",526000,22 Mar 2025,private treaty,3,2,2.0,665.0,House
"85 Bona Vista Road,BAYSWATER VIC ss",995000,22 Mar 2025,auction,3,2,2.0,767.0,House
"25 Summerhill Road,BEAUMARIS VIC ss",1745000,22 Mar 2025,auction,3,2,2.0,441.0,House
"28 Glenmer Street,BENTLEIGH VIC ss",1150000,22 Mar 2025,auction,3,2,2.0,441.0,House
"1c Loranne Street,BENTLEIGH VIC ss",1760000,22 Mar 2025,auction,3,2,2.0,441.0,Townhouse
"1/10 First Street,BLACK ROCK VIC ss",1410000,22 Mar 2025,auction,3,2,2.0,441.0,Townhouse
"4 Bourke Street,BULLEEN VIC ss",1261000,22 Mar 2025,auction,3,2,2.0,373.0,House
"1/411-413 Highbury Road,BURWOOD VIC ss",903000,22 Mar 2025,auction,3,2,2.0,373.0,Townhouse
"4A Judith Street,CARNEGIE VIC ss",1626000,22 Mar 2025,auction,3,2,2.0,330.0,Townhouse
"3/68 Moonya Road,CARNEGIE VIC ss",1175500,22 Mar 2025,auction,3,2,2.0,294.0,Townhouse
"8 Loretta Street,CARRUM DOWNS VIC ss",745000,22 Mar 2025,private treaty,3,2,2.0,543.0,House
"1 Broderick Road,CARRUM DOWNS VIC ss",653000,22 Mar 2025,auction,3,2,2.0,543.0,House
"25 Lyrebird Drive,CARRUM DOWNS VIC ss",770000,22 Mar 2025,private treaty,3,2,2.0,658.0,House
"8 Murrac Street,COLDSTREAM VIC ss",755000,22 Mar 2025,private treaty,3,2,2.0,866.0,House
"3 Amburla Drive,CRANBOURNE NORTH VIC ss",682000,22 Mar 2025,private treaty,3,2,2.0,300.0,House
"10 Mandowie Crescent,CROYDON VIC ss",1100000,22 Mar 2025,auction,3,2,2.0,864.0,House
"48 Jonah Parade,DEER PARK VIC ss",648000,22 Mar 2025,auction,3,2,2.0,301.0,House
"57 Broad Gully Road,DIAMOND CREEK VIC ss",905000,22 Mar 2025,private treaty,3,2,2.0,585.0,House
"2/798 Elgar Road,DONCASTER VIC ss",815000,22 Mar 2025,auction,3,2,2.0,585.0,Townhouse
"38 Glendale Avenue,EPPING VIC ss",731500,22 Mar 2025,auction,3,2,2.0,541.0,House
"4/59 Leicester Street,FITZROY VIC ss",1537000,22 Mar 2025,auction,3,2,2.0,541.0,Townhouse
"7 Quadrant Drive,FRASER RISE VIC ss",728000,22 Mar 2025,auction,3,2,2.0,400.0,House
"50 Brantome Street,GISBORNE VIC ss1,",1100000,22 Mar 2025,auction,3,2,2.0,60.0,House
"17 Tonyl Court,GREENSBOROUGH VIC ss",1110000,22 Mar 2025,auction,3,2,2.0,608.0,House
"5 Drinkwater Place,GREENVALE VIC ss",710000,22 Mar 2025,auction,3,2,2.0,308.0,House
"2/16 Evans Avenue,HAMPTON EAST VIC ss",1315000,22 Mar 2025,auction,3,2,2.0,308.0,Townhouse
"5 Soutar Place,HEATHERTON VIC ss",900000,22 Mar 2025,auction,3,2,2.0,308.0,Townhouse
"1/8 Enright Street,HIGHETT VIC ss",1226000,22 Mar 2025,auction,3,2,2.0,308.0,Townhouse
"86 Saronvale Crescent,HILLSIDE VIC ss",820000,22 Mar 2025,sold prior to auction,3,2,2.0,308.0,House
"6/6 Highwood Drive,HILLSIDE VIC ss",532000,22 Mar 2025,auction,3,2,2.0,308.0,Townhouse
"15 Mirambeek Road,HOPPERS CROSSING VIC ss",670000,22 Mar 2025,auction,3,2,2.0,668.0,House
"45 Frater Street,KEW EAST VIC ss",2025000,22 Mar 2025,auction,3,2,2.0,697.0,House
"26 Grandia Crescent,KEYSBOROUGH VIC ss",880000,22 Mar 2025,private treaty,3,2,2.0,697.0,Townhouse
"1/35 Deakin Street,MAIDSTONE VIC ssInspectionSat 22 Mar, 11:30am",777000,22 Mar 2025,auction,3,2,2.0,697.0,Townhouse
"1 Anderson Court,MENTONE VIC ss",1525000,22 Mar 2025,auction,3,2,2.0,697.0,House
"116 Prince Of Wales Avenue,MILL PARK VIC ss",837000,22 Mar 2025,auction,3,2,2.0,533.0,House
"4 Tench Court,MILL PARK VIC ss",972000,22 Mar 2025,auction,3,2,2.0,586.0,House
"15 Leopold Crescent,MONT ALBERT VIC ssInspectionSat 22 Mar, 12:30pm",1890000,22 Mar 2025,auction,3,2,2.0,586.0,House
"5/90 Mountain View Road,MONTMORENCY VIC ss",910000,22 Mar 2025,private treaty,3,2,2.0,272.0,House
"24 Feehan Avenue,MOONEE PONDS VIC ss",975000,22 Mar 2025,private treaty,3,2,2.0,272.0,Townhouse
"456A Como Parade West,MORDIALLOC VIC ss",1350000,22 Mar 2025,auction,3,2,2.0,500.0,Townhouse
"1 Verbena Street,MORDIALLOC VIC ss",1110000,22 Mar 2025,private treaty,3,2,2.0,663.0,House
"7 Gillards Road,MOUNT ELIZA VIC ss",1230000,22 Mar 2025,private treaty,3,2,2.0,753.0,House
"2/1270 Dandenong Road,MURRUMBEENA VIC ss",1300000,22 Mar 2025,auction,3,2,2.0,420.0,Townhouse
"64 Regent Street,PRESTON VIC ss",1340000,22 Mar 2025,auction,3,2,2.0,773.0,House
"21 O'Connor Street,RESERVOIR VIC ss",852500,22 Mar 2025,auction,3,2,2.0,773.0,House
"7 Simon Court,ROSANNA VIC ss",1260000,22 Mar 2025,auction,3,2,2.0,905.0,House
"11 Kingsford Way,ROXBURGH PARK VIC ss",690000,22 Mar 2025,auction,3,2,2.0,559.0,House
"52B Rymer Avenue,SAFETY BEACH VIC ss",1115000,22 Mar 2025,private treaty,3,2,2.0,364.0,House
"2 Marseilles Place,SOUTH MORANG VIC ss",551000,22 Mar 2025,auction,3,2,2.0,364.0,Townhouse
"10 Redbark Hill Circuit,SOUTH MORANG VIC ss",595000,22 Mar 2025,private treaty,3,2,2.0,225.0,Townhouse
"49 Spellman Avenue,SYDENHAM VIC ss InspectionSat 22 Mar, 10:00am",810000,22 Mar 2025,auction,3,2,2.0,635.0,House
"22 Alderford Drive,WANTIRNA VIC ss",1002000,22 Mar 2025,private treaty,3,2,2.0,538.0,House
"17 Kramer Street,WERRIBEE VIC ss",630000,22 Mar 2025,private treaty,3,2,2.0,538.0,House
"24 Weerona Parkway,WOLLERT VIC ss",630000,22 Mar 2025,auction,3,2,2.0,538.0,House
"31 Riverine Street,WOLLERT VIC ss",750000,22 Mar 2025,auction,3,2,2.0,418.0,House
"58 Atherton Street,ARMSTRONG CREEK VIC ss",527000,21 Mar 2025,private treaty,3,2,2.0,418.0,House
"15 Karlovac Court,BELL PARK VIC ss",620000,21 Mar 2025,private treaty,3,2,2.0,681.0,House
"2/32 Woyna Avenue,CAPEL SOUND VIC ss",826000,21 Mar 2025,private treaty,3,2,2.0,681.0,Townhouse
"18 Lancely Green,CAROLINE SPRINGS VIC ss",740000,21 Mar 2025,private treaty,3,2,2.0,528.0,House
"12 Falcon Court,CARRUM DOWNS VIC ss",800000,21 Mar 2025,private treaty,3,2,2.0,659.0,House
"12 Edenbridge Court,CARRUM DOWNS VIC ss",720000,21 Mar 2025,private treaty,3,2,2.0,659.0,House
"30/59 Cadles Road,CARRUM DOWNS VIC ss",630000,21 Mar 2025,private treaty,3,2,2.0,659.0,House
"11 Wallace Street,CASTLEMAINE VIC ss",945000,21 Mar 2025,private treaty,3,2,2.0,322.0,House
"43 Amadeo Way,CHIRNSIDE PARK VIC ss",755000,21 Mar 2025,private treaty,3,2,2.0,322.0,House
"51 Thamballina Road,CLIFTON SPRINGS VIC ss",641000,21 Mar 2025,private treaty,3,2,2.0,585.0,House
"11 Barrier Parade,CLYDE NORTH VIC ss",735000,21 Mar 2025,private treaty,3,2,2.0,400.0,House
"129A Hothlyn Drive,CRAIGIEBURN VIC ss",595000,21 Mar 2025,auction,3,2,2.0,400.0,House
"9 Girraween Crescent,CRAIGIEBURN VIC ss",680000,21 Mar 2025,private treaty,3,2,2.0,440.0,House
"6 Craigton Court,CRANBOURNE NORTH VIC ss",710000,21 Mar 2025,private treaty,3,2,2.0,530.0,House
"50 John Russell Road,CRANBOURNE WEST VIC ss",720000,21 Mar 2025,private treaty,3,2,2.0,392.0,House
"31 Oswin Drive,CRESWICK VIC ss3,",960000,21 Mar 2025,private treaty,3,2,2.0,624.0,House
"6 Doherty Street,DEER PARK VIC ss",666000,21 Mar 2025,private treaty,3,2,2.0,624.0,House
"26 Meryl Street,DONCASTER EAST VIC ss",1380000,21 Mar 2025,private treaty,3,2,2.0,732.0,House
"72 Nepean Highway,DROMANA VIC ss",750000,21 Mar 2025,private treaty,3,2,2.0,562.0,House
"8/18 Main South Road,DROUIN VIC ss",535000,21 Mar 2025,private treaty,3,2,2.0,294.0,House
"47 Aquarius Drive,FRANKSTON VIC ss",825000,21 Mar 2025,private treaty,3,2,2.0,738.0,House
"3 Satchville Road,HARKNESS VIC ss",550000,21 Mar 2025,private treaty,3,2,2.0,738.0,House
"52 Collins Street,HEIDELBERG HEIGHTS VIC ss",840000,21 Mar 2025,sold prior to auction,3,2,2.0,164.0,House
"19 Elstead Way,LAKE GARDENS VIC ss",600000,21 Mar 2025,private treaty,3,2,2.0,339.0,House
"40 Mundi Crescent,MANOR LAKES VIC ss",590000,21 Mar 2025,private treaty,3,2,2.0,359.0,House
"31 Hanover Circuit,MELTON SOUTH VIC ss",575000,21 Mar 2025,private treaty,3,2,2.0,327.0,House
"5 Monarch Avenue,MERNDA VIC ss InspectionSat 22 Mar, 11:00am",670000,21 Mar 2025,sold prior to auction,3,2,2.0,402.0,House
"3 Lotus Close,MOOROOLBARK VIC ss",825000,21 Mar 2025,private treaty,3,2,2.0,181.0,Townhouse
"11 Henry Avenue,MOUNT CLEAR VIC ss",635000,21 Mar 2025,private treaty,3,2,2.0,619.0,House
"10/16 Sylvanwood Crescent,NARRE WARREN VIC ss",680000,21 Mar 2025,private treaty,3,2,2.0,205.0,Townhouse
"46 Minerva Close,OCEAN GROVE VIC ss",980000,21 Mar 2025,private treaty,3,2,2.0,687.0,House
"29 Station Street,PAKENHAM VIC ss",600000,21 Mar 2025,private treaty,3,2,2.0,687.0,House
"12 Palmer Avenue,POINT COOK VIC ss",731000,21 Mar 2025,private treaty,3,2,2.0,375.0,House
"13/103A Stokes Street,PORT MELBOURNE VIC ss",1600000,21 Mar 2025,sold prior to auction,3,2,2.0,375.0,House
"2/2 Barbican Court,ROWVILLE VIC ss",931000,21 Mar 2025,private treaty,3,2,2.0,375.0,Townhouse
"230 Melbourne Road,RYE VIC ss",701000,21 Mar 2025,private treaty,3,2,2.0,659.0,House
"29 Glenn Street,SHEPPARTON VIC ss",550000,21 Mar 2025,private treaty,3,2,2.0,951.0,House
"26 Triumph Way,SKYE VIC ss",735000,21 Mar 2025,private treaty,3,2,2.0,951.0,House
"14/853 Strathfieldsaye Road,STRATHFIELDSAYE VIC ss",670000,21 Mar 2025,private treaty,3,2,2.0,951.0,New house and land
"29 Boys Street,SWAN HILL VIC ss",495000,21 Mar 2025,private treaty,3,2,2.0,536.0,House
"95 Edith Street,TARNEIT VIC ss",518000,21 Mar 2025,private treaty,3,2,2.0,536.0,Townhouse
"30 Starling Avenue,TARNEIT VIC ss",651000,21 Mar 2025,private treaty,3,2,2.0,554.0,House
"1 Mountbatten Court,TRARALGON VIC ss1,",620000,21 Mar 2025,private treaty,3,2,2.0,743.0,House
"35 Dudley Street,WALLAN VIC ss",650000,21 Mar 2025,private treaty,3,2,2.0,647.0,House
"20 Sugargum Drive,WAURN PONDS VIC ss",738000,21 Mar 2025,private treaty,3,2,2.0,747.0,House
"19 Rhone Drive,WOLLERT VIC ss",625000,21 Mar 2025,private treaty,3,2,2.0,401.0,House
"82 Dunlop Road,BITTERN VIC ss1,",786000,20 Mar 2025,private treaty,3,2,2.0,11.0,House
"64 Ellsworth Crescent,CAMBERWELL VIC ss",1325000,20 Mar 2025,sold prior to auction,3,2,2.0,186.0,House
"321 Eastbourne Road,CAPEL SOUND VIC ss",675000,20 Mar 2025,private treaty,3,2,2.0,701.0,House
"8 Greville Street,CAROLINE SPRINGS VIC ss",735000,20 Mar 2025,private treaty,3,2,2.0,701.0,House
"1 Jodi Street,CHELTENHAM VIC ssInspectionSat 22 Mar, 10:30am",1220000,20 Mar 2025,sold prior to auction,3,2,2.0,701.0,House
"11 Palermo Street,CLYDE VIC ss",665000,20 Mar 2025,private treaty,3,2,2.0,350.0,House
"10 Delta Drive,CRAIGIEBURN VIC ss",569000,20 Mar 2025,auction,3,2,2.0,186.0,Townhouse
"1 Carlton Court,CRAIGIEBURN VIC ss",667000,20 Mar 2025,private treaty,3,2,2.0,657.0,House
"1/316 Smythes Road,DELACOMBE VIC ss",490000,20 Mar 2025,private treaty,3,2,2.0,338.0,Townhouse
"51 Genevieve Avenue,ECHUCA VIC ss",505000,20 Mar 2025,private treaty,3,2,2.0,615.0,House
"3/29 Culcairn Drive,FRANKSTON SOUTH VIC ss",787000,20 Mar 2025,private treaty,3,2,2.0,232.0,Townhouse
"42 Cherish Street,FRASER RISE VIC ss",590000,20 Mar 2025,private treaty,3,2,2.0,294.0,House
"147 Hinrichsen Drive,HALLAM VIC ss",645000,20 Mar 2025,sold prior to auction,3,2,2.0,723.0,House
"Residence 1/23 George Street,HIGHETT VIC ss",1452000,20 Mar 2025,auction,3,2,2.0,405.0,House
"81 Karkalla Drive,INVERLOCH VIC ss",820000,20 Mar 2025,private treaty,3,2,2.0,449.0,House
"9 Thomasz Place,KURUNJANG VIC ss",552000,20 Mar 2025,private treaty,3,2,2.0,501.0,House
"36 Lake Gardens Avenue,LAKE GARDENS VIC ss",565000,20 Mar 2025,private treaty,3,2,2.0,306.0,House
"2/97 Flinders Avenue,LARA VIC ss",625000,20 Mar 2025,private treaty,3,2,2.0,396.0,House
"604 San Mateo Avenue,MILDURA VIC ss",570000,20 Mar 2025,private treaty,3,2,2.0,476.0,House
"1/13 Hoban Avenue,MONTMORENCY VIC ss",1265000,20 Mar 2025,private treaty,3,2,2.0,476.0,House
"3/17 Collocott Street,MORDIALLOC VIC ss",890000,20 Mar 2025,private treaty,3,2,2.0,476.0,Townhouse
"35 John Liston Drive,NEWPORT VIC ss",1218000,20 Mar 2025,private treaty,3,2,2.0,476.0,Townhouse
"51 Moore Mews,PAKENHAM VIC ss",645000,20 Mar 2025,private treaty,3,2,2.0,400.0,House
"29 Adrian Drive,PAKENHAM VIC ss",660000,20 Mar 2025,private treaty,3,2,2.0,580.0,House
"4 Hume Court,PAKENHAM VIC ss",790000,20 Mar 2025,private treaty,3,2,2.0,760.0,House
"46/1 Malouf Court,PAKENHAM VIC ss",580000,20 Mar 2025,private treaty,3,2,2.0,292.0,Townhouse
"6/19 Nelson Street,RINGWOOD VIC ss",800000,20 Mar 2025,private treaty,3,2,2.0,292.0,Townhouse
"3/2a Pengana Street,ROSEBUD VIC ss",880000,20 Mar 2025,private treaty,3,2,2.0,292.0,Townhouse
"49 Rowlands Street,SEBASTOPOL VIC ss",460000,20 Mar 2025,private treaty,3,2,2.0,560.0,House
"9 Snapdragon Street,SOUTH MORANG VIC ss",570000,20 Mar 2025,private treaty,3,2,2.0,560.0,House
"27 Orana Way,SPRINGVALE VIC ss",719500,20 Mar 2025,private treaty,3,2,2.0,560.0,Townhouse
"9 Robinson Street,STAWELL VIC ss",430000,20 Mar 2025,private treaty,3,2,2.0,468.0,House
"7 Amaroo Crescent,STRATHDALE VIC ss",510000,20 Mar 2025,private treaty,3,2,2.0,468.0,House
"7 Harley Street,STRATHDALE VIC ss",695000,20 Mar 2025,private treaty,3,2,2.0,481.0,House
"5 Mulcahys Road,TRENTHAM VIC ss",850000,20 Mar 2025,private treaty,3,2,2.0,960.0,House
"5 Gila Way,TRUGANINA VIC ss",594000,20 Mar 2025,private treaty,3,2,2.0,350.0,House
"1/2 Warwick Place,TULLAMARINE VIC ss",784000,20 Mar 2025,auction,3,2,2.0,350.0,House
"11 Toorac Road,UPWEY VIC ss2,",1117500,20 Mar 2025,private treaty,3,2,2.0,258.0,House
"11 Kensington Crescent,ALTONA MEADOWS VIC ss",770000,19 Mar 2025,private treaty,3,2,2.0,533.0,House
"88 Coastside Drive,ARMSTRONG CREEK VIC ss",665000,19 Mar 2025,private treaty,3,2,2.0,400.0,House
"2/3 Raynes Street,BALWYN VIC ss",1450000,19 Mar 2025,auction,3,2,2.0,392.0,Townhouse
"10 Blacker Way,BANNOCKBURN VIC ss",615000,19 Mar 2025,private treaty,3,2,2.0,655.0,House
"32 Sakura Drive,BEACONSFIELD VIC ss",730000,19 Mar 2025,sold prior to auction,3,2,2.0,425.0,House
"60 Bruce Street,BELL PARK VIC ss",675000,19 Mar 2025,private treaty,3,2,2.0,650.0,House
"1 Greenwood Street,BRIAR HILL VIC ss",1190500,19 Mar 2025,private treaty,3,2,2.0,788.0,House
"18 Schefflera Street,CRAIGIEBURN VIC ss",627500,19 Mar 2025,private treaty,3,2,2.0,788.0,House
"21 Hall Street,CRESWICK VIC ss1,",890000,19 Mar 2025,private treaty,3,2,2.0,380.0,House
"131 Gisborne Road,DARLEY VIC ss",538000,19 Mar 2025,private treaty,3,2,2.0,303.0,House
"12 Warrina Drive,DELACOMBE VIC ss",465000,19 Mar 2025,private treaty,3,2,2.0,638.0,House
"20 Panorama Drive,DELACOMBE VIC ss",555000,19 Mar 2025,private treaty,3,2,2.0,737.0,House
"77 Kars Street,FRANKSTON SOUTH VIC ss",958000,19 Mar 2025,private treaty,3,2,2.0,872.0,House
"14 Mckillop Way,FRASER RISE VIC ss",600000,19 Mar 2025,sold prior to auction,3,2,2.0,160.0,Townhouse
"39 Kennedy Street,GLEN WAVERLEY VIC ss",2230000,19 Mar 2025,sold prior to auction,3,2,2.0,727.0,House
"9 Indra Street,HAMPTON PARK VIC ss",660000,19 Mar 2025,private treaty,3,2,2.0,727.0,House
"2 Chilterns Court,KEALBA VIC ss",680000,19 Mar 2025,private treaty,3,2,2.0,727.0,House
"96 Somers Avenue,MACLEOD VIC ss",886200,19 Mar 2025,sold prior to auction,3,2,2.0,388.0,House
"68 Golden Wattle Drive,MARYBOROUGH VIC ss",355000,19 Mar 2025,private treaty,3,2,2.0,680.0,House
"36 Lawn Walk,MERNDA VIC ss",550000,19 Mar 2025,private treaty,3,2,2.0,680.0,House
"9 Village Walk,MERNDA VIC ss",570000,19 Mar 2025,private treaty,3,2,2.0,680.0,House
"3 Kincaid Drive,MERNDA VIC ss",658000,19 Mar 2025,auction,3,2,2.0,680.0,House
"19 Withers Street,MOUNT DUNEED VIC ss",610000,19 Mar 2025,private treaty,3,2,2.0,291.0,House
"8 Cottonwood Court,NARRE WARREN VIC ss",785000,19 Mar 2025,private treaty,3,2,2.0,780.0,House
"15 Debanne Court,NARRE WARREN VIC ss",817500,19 Mar 2025,private treaty,3,2,2.0,721.0,House
"8 Montrose Street,OAKLEIGH SOUTH VIC ss",1005000,19 Mar 2025,private treaty,3,2,2.0,534.0,House
"19 Jersey Crescent,OFFICER VIC ss",795000,19 Mar 2025,private treaty,3,2,2.0,448.0,House
"2 Helmsman Walk,POINT COOK VIC ss",600000,19 Mar 2025,private treaty,3,2,2.0,126.0,Townhouse
"11 Maidenhair Drive,POINT COOK VIC ss",870000,19 Mar 2025,private treaty,3,2,2.0,126.0,House
"44 Gagan Crescent,SOUTH MORANG VIC ss",560000,19 Mar 2025,private treaty,3,2,2.0,126.0,Townhouse
"77 Dundas Street,WHITE HILLS VIC ss",505000,19 Mar 2025,private treaty,3,2,2.0,126.0,House
"114 Sundance Boulevard,WINTER VALLEY VIC ss",490000,19 Mar 2025,private treaty,3,2,2.0,260.0,House
"23 Castlemaine Street,YARRAVILLE VIC ss",1590000,19 Mar 2025,sold prior to auction,3,2,2.0,260.0,House
"10 Albert Street,YINNAR VIC ss",500000,19 Mar 2025,private treaty,3,2,2.0,438.0,House
"19 Robinson Street,ARMSTRONG CREEK VIC ss",575000,18 Mar 2025,private treaty,3,2,2.0,269.0,House
"413 Lyons Street South,BALLARAT CENTRAL VIC ss1,",955000,18 Mar 2025,private treaty,3,2,2.0,84.0,House
"10 Orchard Grove,BEECHWORTH VIC ss",790000,18 Mar 2025,private treaty,3,2,2.0,624.0,House
"23 Caravel Avenue,CLIFTON SPRINGS VIC ss",785000,18 Mar 2025,private treaty,3,2,2.0,585.0,House
"32 Carlyle Crescent,CLYDE NORTH VIC ss",700000,18 Mar 2025,private treaty,3,2,2.0,350.0,House
"24 Charolais Street,DELACOMBE VIC ss",635000,18 Mar 2025,private treaty,3,2,2.0,630.0,House
"41 Bouquet Circuit,DIGGERS REST VIC ss",595000,18 Mar 2025,private treaty,3,2,2.0,630.0,House
"5 Titchfield Road,DONNYBROOK VIC ss",530000,18 Mar 2025,private treaty,3,2,2.0,267.0,House
"12 Tooradin Crescent,DOREEN VIC ss",708000,18 Mar 2025,private treaty,3,2,2.0,380.0,House
"58 Lower Road,ELTHAM NORTH VIC ss",950000,18 Mar 2025,private treaty,3,2,2.0,971.0,House
"21 Granite Outlook,EPPING VIC ss",800000,18 Mar 2025,private treaty,3,2,2.0,612.0,House
"20 Lyell Walk,FOREST HILL VIC ss",870000,18 Mar 2025,private treaty,3,2,2.0,181.0,Townhouse
"6 Rassay Court,FRANKSTON VIC ss",801000,18 Mar 2025,private treaty,3,2,2.0,575.0,House
"41 Journey Drive,FRASER RISE VIC ss",647500,18 Mar 2025,private treaty,3,2,2.0,275.0,House
"40 Lower River Road,GAPSTED VIC ss7.16ha",900000,18 Mar 2025,private treaty,3,2,2.0,275.0,House
"4 Jutland Court,GROVEDALE VIC ss",550000,18 Mar 2025,private treaty,3,2,2.0,609.0,House
"6/12-14 Poulton Close,HEATHMONT VIC ss",760000,18 Mar 2025,private treaty,3,2,2.0,289.0,Townhouse
"5 Withers Street,HUNTLY VIC ss",520000,18 Mar 2025,private treaty,3,2,2.0,448.0,House
"43 Whittlesea Kinglake Road,KINGLAKE VIC ss1,",685000,18 Mar 2025,private treaty,3,2,2.0,11.0,House
"29 Rosebery Street,LANG LANG VIC ss",710000,18 Mar 2025,private treaty,3,2,2.0,705.0,House
"19 Kombi Road,LEOPOLD VIC ss",707000,18 Mar 2025,private treaty,3,2,2.0,582.0,House
"6 Fairbrae Avenue,BELMONT VIC ss",1400000,16 Dec 2024,private treaty,3,3,0.0,582.0,House
"19 The Terrace,OCEAN GROVE VIC ss",1100000,14 Nov 2024,private treaty,3,3,0.0,822.0,House
"8 Neptune Avenue,NEWCOMB VIC ss",666500,29 Oct 2024,private treaty,3,3,0.0,542.0,House
"8 Bayview Street,PRAHRAN VIC ss",1570000,19 Oct 2024,auction,3,3,0.0,190.0,House
"141 Roslyn Road,BELMONT VIC ss",735000,10 Oct 2024,private treaty,3,3,0.0,661.0,House
"79 Egan Street,RICHMOND VIC ss",1310000,05 Oct 2024,auction,3,3,0.0,661.0,House
"2 Dove Court,PAKENHAM VIC ss",550000,18 Sep 2024,private treaty,3,3,0.0,764.0,House
"49 Earl Street,PRAHRAN VIC ss",1860000,12 Sep 2024,auction,3,3,0.0,764.0,House
"27 Mast Gully Road,UPWEY VIC ss1,",845000,29 Aug 2024,private treaty,3,3,0.0,103.0,House
"22 Livingstone Street,IVANHOE VIC ss1,",4600000,23 May 2024,private treaty,3,3,0.0,784.0,House
"13 Dally Street,CLIFTON HILL VIC ss",1465000,26 Mar 2024,private treaty,3,3,0.0,784.0,House
"13 Dally Street,CLIFTON HILL VIC ss",1465000,25 Mar 2024,private treaty,3,3,0.0,784.0,House
"114 Stephen Street,YARRAVILLE VIC ss",1010000,15 Mar 2024,auction,3,3,0.0,784.0,Townhouse
"1A Benbow Street,YARRAVILLE VIC ss",880000,10 Dec 2023,private treaty,3,3,0.0,784.0,Townhouse
"33 Erskine Street,MIDDLE PARK VIC ss",1820000,09 Dec 2023,auction,3,3,0.0,784.0,House
"47 Dinsdale Street,ALBERT PARK VIC ss",3570000,04 Dec 2023,auction,3,3,0.0,784.0,House
"138 Park Street,SOUTH MELBOURNE VIC ss",1720000,18 Nov 2023,private treaty,3,3,0.0,784.0,House
"77 Two Bays Road,MOUNT ELIZA VIC ss4,",1592500,26 Oct 2023,private treaty,3,3,0.0,276.0,House
"2 Grice Crescent,ESSENDON VIC ss",1720000,19 Oct 2023,auction,3,3,0.0,276.0,House
"42 Celeste Street,DONCASTER EAST VIC ss",1680000,14 Oct 2023,auction,3,3,0.0,659.0,House
"36 Pinnock Avenue,ROXBURGH PARK VIC ss",620000,25 Sep 2023,auction,3,3,0.0,441.0,House
"76 Becket Street,RYE VIC ss1,",1605000,20 Jul 2023,sold prior to auction,3,3,0.0,395.0,House
"10 College Street,HAWTHORN VIC ss",2360000,09 Jun 2023,private treaty,3,3,0.0,195.0,House
"6 Hopetoun Street,INVERLOCH VIC ss",850000,22 May 2023,private treaty,3,3,0.0,495.0,House
"6 Priestley Crescent,MOUNT EVELYN VIC ss",715000,30 Mar 2023,private treaty,3,3,0.0,899.0,House
"47A Collett Street,KENSINGTON VIC ss",1480000,22 Mar 2023,private treaty,3,3,0.0,899.0,House
"19 Raglan Street South,BALLARAT CENTRAL VIC ss",1035000,09 Mar 2023,private treaty,3,3,0.0,899.0,House
"50 King Street,QUEENSCLIFF VIC ss",1350000,06 Mar 2023,private treaty,3,3,0.0,519.0,House
"1868 Glenelg Highway,LAKE BOLAC VIC ss1.21ha",421000,15 Dec 2022,private treaty,3,3,0.0,519.0,House
"23 Maleela Grove,ROSANNA VIC ss",880000,15 Nov 2022,private treaty,3,3,0.0,697.0,House
"56 Hawksburn Road,SOUTH YARRA VIC ss",2530000,09 Oct 2022,auction,3,3,0.0,697.0,House
"9 Gonn Ave,MURRABIT VIC ss1,",364000,30 Sep 2022,private treaty,3,3,0.0,852.0,House
"86 Pigdon Street,CARLTON NORTH VIC ss",2600000,23 Sep 2022,auction,3,3,0.0,852.0,House
"24 Hyland Street,SOUTH YARRA VIC ss",1886000,15 Sep 2022,auction,3,3,0.0,852.0,House
"39 Lower Plenty Road,ROSANNA VIC ss",962000,13 Sep 2022,private treaty,3,3,0.0,669.0,House
"48A Balliang Street,SOUTH GEELONG VIC ss",970000,13 Sep 2022,private treaty,3,3,0.0,669.0,House
"66 Third Avenue,ROSEBUD VIC ss",821000,03 Sep 2022,auction,3,3,0.0,400.0,House
"276A Glenlyon Road,FITZROY NORTH VIC ss",1315000,13 Aug 2022,auction,3,3,0.0,400.0,House
